Trade_Date,ISIN,PX_Bid,PX_Mid,PX_Ask
2020-02-21,US55276VAK89,108.0876,108.4188,108.75
2020-02-21,US60937GAB23,102.152176,102.502182,102.85218
2020-02-21,US67778NAA63,117.0622,117.4896,117.917
2020-02-21,US69370PAG63,104.355919,104.755417,105.154922
2020-02-21,US69370RAA59,135.4953,135.9953,136.4953
2020-02-21,US698299AW45,145.625,145.9685,146.312
2020-02-21,US698299BB98,124.001,124.3445,124.688
2020-02-21,US698299BD54,108.351,108.551,108.751
2020-02-21,US698299BE38,107.45,107.7415,108.033
2020-02-21,US698299BF03,111.126,111.3135,111.501
2020-02-21,US698299BG85,126.126,126.4695,126.813
2020-02-21,US698299BH68,125.875,126.2185,126.562
2020-02-21,US698299BK97,106.5,106.65,106.8
2020-02-21,US706451BG56,106.5,106.8435,107.187
2020-02-21,US715638AP79,170.126,170.501,170.876
2020-02-21,US715638AS19,127.75,128.0415,128.333
2020-02-21,US715638AU64,152.376,152.7195,153.063
2020-02-21,US715638BM30,155.6,155.9435,156.287
2020-02-21,US715638BU55,114.251,114.535751,114.8205
2020-02-21,US71567RAA41,102.761,103.0422,103.3234
2020-02-21,US71567RAC07,108.875,109.1665,109.458
2020-02-21,US71567RAD89,109.875,110.075,110.275
2020-02-21,US71567RAF38,111.5,111.784752,112.0695
2020-02-21,US71567RAG11,102.81,102.935,103.06
2020-02-21,US71567RAH93,109.625,109.825,110.025
2020-02-21,US71567RAJ59,104.75,104.9375,105.125
2020-02-21,US71567RAK23,111.625,111.725,111.825
2020-02-21,US71567RAM88,112.875,113.159752,113.4445
2020-02-21,US71568QAB32,118.5,118.8435,119.187
2020-02-21,US71568QAC15,108.25,108.534752,108.8195
2020-02-21,US71568QAE70,118,118.1875,118.375
2020-02-21,US71568QAF46,131.75,132.0935,132.437
2020-02-21,US71654QAZ54,103.345,103.6885,104.032
2020-02-21,US71654QBE17,94.5,94.8435,95.187
2020-02-21,US71654QBG64,101.7,101.9915,102.283
2020-02-21,US71654QBH48,105.754,106.0455,106.337
2020-02-21,US71654QBR20,100.213,100.5565,100.9
2020-02-21,US71654QBW15,102.14,102.424751,102.7095
2020-02-21,US71654QBX97,94.65,94.9935,95.337
2020-02-21,US71654QCB68,112.94,113.224747,113.5095
2020-02-21,US71654QCC42,103.8,104.1435,104.487
2020-02-21,US71654QCD25,105.54,105.8315,106.123
2020-02-21,US71654QCG55,109.74,110.02475,110.3095
2020-02-21,US71654QCK67,102.876,103.160751,103.4455
2020-02-21,US71654QCL41,100.15,100.4935,100.837
2020-02-21,US71654QCP54,108.49,108.77475,109.0595
2020-02-21,US71654QCZ37,103.001,103.501,104.001
2020-02-21,US71654QDA76,103.4,103.775,104.15
2020-02-21,US718286AP29,141.998444,142.18895,142.379456
2020-02-21,US718286AY36,164.584885,165.091888,165.598892
2020-02-21,US718286BB24,152.602219,153.092224,153.582214
2020-02-21,US718286BD89,141.173248,141.737747,142.302261
2020-02-21,US718286BG11,148.545547,148.825546,149.105545
2020-02-21,US718286BN61,120.120285,120.444786,120.769287
2020-02-21,US718286BW60,134.160049,134.665558,135.171051
2020-02-21,US718286BY27,108.862617,109.166618,109.470619
2020-02-21,US718286BZ91,121.876678,122.156174,122.435677
2020-02-21,US718286CA32,119.7645,120.214005,120.663506
2020-02-21,US718286CB15,119.771378,120.200874,120.630379
2020-02-21,US718286CC97,107.246735,107.496735,107.746735
2020-02-21,US718286CG02,114.2044,114.4674,114.7304
2020-02-21,US731011AT95,103.824,103.932,104.04
2020-02-21,US731011AU68,107.6956,107.9003,108.105
2020-02-21,US760942AS16,156.5,156.8435,157.187
2020-02-21,US760942AZ58,109.401,109.6925,109.984
2020-02-21,US760942BA98,128.626,128.9695,129.313
2020-02-21,US760942BB71,113.251,113.535751,113.8205
2020-02-21,US760942BD38,127,127.3435,127.687
2020-02-21,US77586TAA43,109.115,109.2537,109.3924
2020-02-21,US77586TAC09,108.05,108.245,108.44
2020-02-21,US77586TAD81,110.9272,111.1266,111.326
2020-02-21,US77586TAE64,139,139.452,139.904
2020-02-21,US80413TAP49,100.977,101.1055,101.234
2020-02-21,US80413TAQ22,101.75,102,102.25
2020-02-21,US80413TAR05,105.875,106.125,106.375
2020-02-21,US836205AL88,107.15,107.306,107.462
2020-02-21,US836205AQ75,105.25,105.4068,105.5636
2020-02-21,US836205AR58,111.186,111.4058,111.6256
2020-02-21,US836205AS32,99.2,99.406,99.612
2020-02-21,US836205AT15,106,106.2494,106.4988
2020-02-21,US836205AU87,100.658,100.902,101.146
2020-02-21,US836205AV60,96.125,96.4493,96.7736
2020-02-21,US836205AW44,105.801,105.9925,106.184
2020-02-21,US836205AX27,101.097,101.3915,101.686
2020-02-21,US836205AY00,110.75,110.9925,111.235
2020-02-21,US836205BA15,102.892,103.121,103.35
2020-02-21,US836205BB97,100.75,101.0525,101.355
2020-02-21,US857524AB80,106.64,106.812,106.984
2020-02-21,US857524AC63,108.545967,108.720581,108.8952
2020-02-21,US900123AL40,145.1,145.58,146.06
2020-02-21,US900123AT75,117.5004,117.8544,118.2084
2020-02-21,US900123AW05,110.3188,110.5091,110.6994
2020-02-21,US900123AY60,106.445,106.8651,107.2852
2020-02-21,US900123BB58,110.804,111.085,111.366
2020-02-21,US900123BG46,104.342,104.595,104.848
2020-02-21,US900123BJ84,96.5,96.8209,97.1418
2020-02-21,US900123BY51,102.502,102.6257,102.7494
2020-02-21,US900123BZ27,105.2764,105.3827,105.489
2020-02-21,US900123CA66,97.3136,97.4718,97.63
2020-02-21,US900123CB40,85.875,86.1125,86.35
2020-02-21,US900123CF53,103.79,104.036,104.282
2020-02-21,US900123CG37,101.71,102.0418,102.3736
2020-02-21,US900123CJ75,95.625,95.8335,96.042
2020-02-21,US900123CK49,98.016,98.2572,98.4984
2020-02-21,US900123CL22,103.484,103.653,103.822
2020-02-21,US900123CM05,92.2372,92.4747,92.7122
2020-02-21,US900123CP36,98,98.2121,98.4242
2020-02-21,US900123CQ19,103.71,103.9592,104.2084
2020-02-21,US900123CR91,109.054,109.2605,109.467
2020-02-21,US900123CT57,113.375,113.5725,113.77
2020-02-21,US900123CV04,106,106.2,106.4
2020-02-21,US900123CW86,103.01,103.23,103.45
2020-02-21,US900123CX69,97,97.2061,97.4122
2020-02-21,US900123CY43,96.38,96.5836,96.7872
2020-02-21,US91086QAG38,157,157.284744,157.5695
2020-02-21,US91086QAS75,145.126,145.410751,145.6955
2020-02-21,US91086QAV05,136.126,136.4695,136.813
2020-02-21,US91086QAZ19,128.001,128.3445,128.688
2020-02-21,US91086QBA58,103.851,104.001,104.151
2020-02-21,US91086QBB32,117.75,118.0935,118.437
2020-02-21,US91086QBC15,106.901,107.0285,107.156
2020-02-21,US91086QBE70,131.001,131.3445,131.688
2020-02-21,US91086QBF46,115.75,116.0935,116.437
2020-02-21,US91086QBG29,109.801,110.026,110.251
2020-02-21,US91087BAA89,106.597,106.797,106.997
2020-02-21,US91087BAB62,112.15,112.4935,112.837
2020-02-21,US91087BAC46,110.251,110.401,110.551
2020-02-21,US91087BAD29,116.375,116.7185,117.062
2020-02-21,US91087BAE02,107.45,107.625,107.8
2020-02-21,US91087BAF76,113.501,113.651,113.801
2020-02-21,US91087BAG59,115.3,115.5,115.7
2020-02-21,US91087BAH33,103.5,103.575,103.65
2020-02-21,US917288BK78,116.35,116.575,116.8
2020-02-21,US922646AS37,15,15.5,16
2020-02-21,USG13201AA91,109.251,109.535751,109.8205
2020-02-21,USG8189YAB05,103.892052,103.96978,104.0475
2020-02-21,USG8189YAC87,128.9254,129.4754,130.0254
2020-02-21,USG82003AE76,108.873688,108.997688,109.121689
2020-02-21,USG8200QAB26,107.9358,108.045296,108.1548
2020-02-21,USG82016AL31,104.177193,104.263191,104.34919
2020-02-21,USG8201JAC56,105.164948,105.290306,105.41584
2020-02-21,USG8201NAA03,101.845474,101.929474,102.013474
2020-02-21,USG8201NAC68,107.68557,107.991638,108.298706
2020-02-21,USG8201NAG72,100.955048,101.042091,101.129135
2020-02-21,USG8449VAB20,103.431038,103.510727,103.590492
2020-02-21,USG8449WAC85,108.317513,108.4225,108.527611
2020-02-21,USG8450LAG98,101.558006,101.611893,101.665817
2020-02-21,USG8450LAJ38,107.781021,107.953133,108.125565
2020-02-21,USG8850LAC49,104.659,104.943748,105.2285
2020-02-21,USP01012AN67,115.75,116.0935,116.437
2020-02-21,USP01012CA29,108.75,109.0935,109.437
2020-02-21,USP14486AJ63,111.875,112.1665,112.458
2020-02-21,USP14517AA73,108,108.2915,108.583
2020-02-21,USP17625AC16,15,15.5,16
2020-02-21,USP29595AB42,109.001,109.285751,109.5705
2020-02-21,USP30179AM09,108.501,108.7925,109.084
2020-02-21,USP3143NAW40,111.158,111.351074,111.544533
2020-02-21,USP3143NAY06,106.878,107.047508,107.217331
2020-02-21,USP3143NAZ70,116.649879,117.130737,117.614288
2020-02-21,USP3143NBB93,115.1868,115.779373,116.376122
2020-02-21,USP3143NBE33,102.294,102.502029,102.710548
2020-02-21,USP3143NBF08,103.372963,103.653404,103.934875
2020-02-21,USP3579EAS65,108.3,108.5915,108.883
2020-02-21,USP3579EAY34,122.75,123.0935,123.437
2020-02-21,USP3579EBD87,108.251,108.5425,108.834
2020-02-21,USP3579EBE60,115.65,115.9935,116.337
2020-02-21,USP3579EBK21,115.251,115.535751,115.8205
2020-02-21,USP3579EBV85,111.125,111.409752,111.6945
2020-02-21,USP3579EBY25,111.8,112.1435,112.487
2020-02-21,USP3579ECB13,112.5,112.784752,113.0695
2020-02-21,USP3579ECE51,110.75,111.0935,111.437
2020-02-21,USP3699PGB78,100.25,100.5415,100.833
2020-02-21,USP3699PGH49,104.3,104.6435,104.987
2020-02-21,USP3699PGJ05,106.05,106.3935,106.737
2020-02-21,USP3772NHK11,101.376,101.6675,101.959
2020-02-21,USP37878AC26,98.501,98.78575,99.0705
2020-02-21,USP6629MAD40,112.913,113.2565,113.6
2020-02-21,USP75744AB11,128.875,129.2185,129.562
2020-02-21,USP7807HAM71,10,10.75,11.5
2020-02-21,USP7807HAP03,10,10.75,11.5
2020-02-21,USP7807HAQ85,10,10.75,11.5
2020-02-21,USP7807HAR68,10,10.75,11.5
2020-02-21,USP7807HAT25,10,10.75,11.5
2020-02-21,USP7808BAA54,113.75,114.034752,114.3195
2020-02-21,USP7808BAB38,124.251,124.7606,125.2702
2020-02-21,USP78625DW03,109.7,109.825,109.95
2020-02-21,USP78625DX85,110.25,110.425,110.6
2020-02-21,USP78625DY68,112.27,112.6135,112.957
2020-02-21,USP93960AG08,108.126,108.410751,108.6955
2020-02-21,USQ25738AA54,108.14167,108.250168,108.358665
2020-02-21,USY2029SAH77,101.60508,102.004578,102.404076
2020-02-21,USY20721AE96,164.185547,164.639053,165.092545
2020-02-21,USY20721AJ83,142.906479,143.392975,143.879471
2020-02-21,USY20721AL30,158.197418,158.720917,159.244415
2020-02-21,USY20721BB49,128.522583,129.004578,129.486572
2020-02-21,USY20721BC22,103.60891,103.76741,103.925911
2020-02-21,USY20721BD05,103.888634,104.076637,104.264641
2020-02-21,USY20721BE87,119.640419,120.129913,120.619415
2020-02-21,USY20721BG36,108.970612,109.116608,109.262611
2020-02-21,USY20721BH19,111.786148,111.988647,112.191147
2020-02-21,USY20721BJ74,113.937538,114.101036,114.264542
2020-02-21,USY20721BK48,152.030411,152.610916,153.1914
2020-02-21,USY20721BM04,127.199409,127.581909,127.964409
2020-02-21,USY20721BN86,113.3791,113.528595,113.678093
2020-02-21,USY20721BP35,141.095184,141.344681,141.594177
2020-02-21,USY20721BQ18,111.881294,112.156296,112.4313
2020-02-21,USY20721BR90,130.575867,131.096863,131.617874
2020-02-21,USY20721BT56,109.16246,109.409958,109.657463
2020-02-21,USY20721BU20,123.566017,123.778519,123.991013
2020-02-21,USY23862AF56,107.494446,107.649139,107.804085
2020-02-21,USY54788AA57,106.887085,107.037354,107.187859
2020-02-21,USY5749LAA99,105.643829,105.770157,105.89666
2020-02-21,USY68856AB20,112.701454,112.772316,112.843185
2020-02-21,USY68856AN67,106.680435,106.890495,107.100555
2020-02-21,USY68856AQ98,128.616669,128.931671,129.246674
2020-02-21,USY7083VAD11,123.316925,123.717422,124.117928
2020-02-21,USY7133MAC39,107.25,107.5415,107.833
2020-02-21,USY7138AAC46,105.578873,105.764374,105.949875
2020-02-21,USY7138AAD29,128.350555,128.850555,129.350555
2020-02-21,USY7138AAE02,106.4086,106.488594,106.568596
2020-02-21,USY7138AAF76,123.5981,124.0981,124.5981
2020-02-21,USY7140WAB47,110.986176,111.18618,111.386177
2020-02-21,USY7140WAC20,124.862785,125.262283,125.661781
2020-02-21,USY8137FAE89,101.456932,101.85643,102.255936
2020-02-21,USY8137FAF54,99.7567,100.2567,100.7567
2020-02-21,USY8137FAH11,95.12231,95.37231,95.62231
2020-02-21,USY8137FAK40,100.400414,100.750412,101.10041
2020-02-21,USY8137FAL23,96.04854,96.54854,97.04854
2020-02-21,USY8137FAN88,102.653236,103.003235,103.353233
2020-02-21,USY8137FAP37,101.37384,101.62384,101.87384
2020-02-21,USY8137FAR92,98.6114655,99.01096,99.41046
2020-02-21,USY9384RAA87,110.006706,110.506706,111.006706
2020-02-21,XS0088543193,174.5,174.795,175.09
2020-02-21,XS0113419690,167.33,167.78,168.23
2020-02-21,XS0114288789,113.874,114.0966,114.3192
2020-02-21,XS0240295575,98.1954,98.4973,98.7992
2020-02-21,XS0294364954,10,10.75,11.5
2020-02-21,XS0294367205,10,10.75,11.5
2020-02-21,XS0468535637,151.716,152.058,152.4
2020-02-21,XS0496488395,100.5648,100.9074,101.25
2020-02-21,XS0501194756,56,56.28475,56.5695
2020-02-21,XS0559237796,31.01,31.755,32.5
2020-02-21,XS0559915961,119.877,120.0605,120.244
2020-02-21,XS0615236188,143.7516,144.14,144.5284
2020-02-21,XS0707820659,29.7,30.5815,31.463
2020-02-21,XS0739988086,109.3674,109.5132,109.659
2020-02-21,XS0767472458,105.428,105.5668,105.7056
2020-02-21,XS0767473852,136.375,136.6075,136.84
2020-02-21,XS0782720402,105.692,105.979,106.266
2020-02-21,XS0794901727,107.242,107.49,107.738
2020-02-21,XS0799658637,141.15,141.625,142.1
2020-02-21,XS0800817073,107.6404,107.8202,108
2020-02-21,XS0801656330,103.758,103.934,104.11
2020-02-21,XS0809571739,101.726,101.9567,102.1874
2020-02-21,XS0850020586,105.392,105.646,105.9
2020-02-21,XS0859366899,30.012,30.781,31.55
2020-02-21,XS0859367194,31.35,31.919,32.488
2020-02-21,XS0860582435,104.5,104.6875,104.875
2020-02-21,XS0860855344,103.17,103.29,103.41
2020-02-21,XS0903465127,106.576,106.797,107.018
2020-02-21,XS0906085179,99.37522,99.48709,99.59911
2020-02-21,XS0908769887,110.55,110.7211,110.8922
2020-02-21,XS0956406135,110.302,110.5689,110.8358
2020-02-21,XS0958072240,103.276,103.514,103.752
2020-02-21,XS0971721450,109.7128,109.8324,109.952
2020-02-21,XS0971721963,141.2,141.415,141.63
2020-02-21,XS0993162683,110.92,111.125,111.33
2020-02-21,XS0997000251,115.05,115.2395,115.429
2020-02-21,XS1003557870,107.2892,107.5821,107.875
2020-02-21,XS1028952403,109.446,109.6622,109.8784
2020-02-21,XS1044540547,108.7256,108.976,109.2264
2020-02-21,XS1056386714,69.2564,69.7409,70.2254
2020-02-21,XS1056560920,114.48,114.7242,114.9684
2020-02-21,XS1080330704,82.5,82.7915,83.083
2020-02-21,XS1108847531,111.518,111.8089,112.0998
2020-02-21,XS1110833123,105.5,105.875,106.25
2020-02-21,XS1117279882,109.3488,109.6744,110
2020-02-21,XS1117297355,99,99.2938,99.5876
2020-02-21,XS1120709669,108.25,108.4601,108.6702
2020-02-21,XS1120709826,130.05,130.325,130.6
2020-02-21,XS1141043296,101.2,101.4475,101.695
2020-02-21,XS1151974877,108.746,109.0945,109.443
2020-02-21,XS1175223699,97.556,98.018,98.48
2020-02-21,XS1187065443,103.974,104.246,104.518
2020-02-21,XS1196419854,30,30.85,31.7
2020-02-21,XS1196517434,110.488,110.76,111.032
2020-02-21,XS1210507650,102.087,102.377,102.667
2020-02-21,XS1245432742,108.9076,109.2038,109.5
2020-02-21,XS1263054519,115.644,115.8603,116.0766
2020-02-21,XS1263139856,154.392,154.671,154.95
2020-02-21,XS1267081575,69.23,69.6699,70.1098
2020-02-21,XS1303921214,110.042,110.276,110.51
2020-02-21,XS1303921487,111.867,112.1215,112.376
2020-02-21,XS1303925041,112.9388,113.2302,113.5216
2020-02-21,XS1303925470,114,114.3,114.6
2020-02-21,XS1303926528,115.25,115.52,115.79
2020-02-21,XS1303927179,115.5,115.8125,116.125
2020-02-21,XS1318576086,116.976,117.306,117.636
2020-02-21,XS1319820897,121.075,121.3254,121.5758
2020-02-21,XS1324931895,117.14,117.445,117.75
2020-02-21,XS1395523779,104.435318,104.73082,105.026321
2020-02-21,XS1402929746,106.592,106.8078,107.0236
2020-02-21,XS1405766541,118.994,119.2955,119.597
2020-02-21,XS1405770220,108.2352,108.5496,108.864
2020-02-21,XS1405770733,108.132,108.391,108.65
2020-02-21,XS1405777589,101.77,102.015,102.26
2020-02-21,XS1405781854,128.102,128.417,128.732
2020-02-21,XS1405782159,107.1148,107.2564,107.398
2020-02-21,XS1458514673,91,91.2812,91.5624
2020-02-21,XS1508675417,105.756,105.978,106.2
2020-02-21,XS1508675508,118.96,119.1828,119.4056
2020-02-21,XS1535071986,82.626,82.91075,83.1955
2020-02-21,XS1558078496,115.9696,116.3463,116.723
2020-02-21,XS1558078736,116.554,116.8375,117.121
2020-02-21,XS1566179039,107.317,107.6355,107.954
2020-02-21,XS1573944870,100.084343,100.114342,100.144348
2020-02-21,XS1575044364,101.314186,101.402191,101.490189
2020-02-21,XS1575874471,101.4696,101.7098,101.95
2020-02-21,XS1575967218,104.6526,104.9627,105.2728
2020-02-21,XS1575968026,102.07,102.3871,102.7042
2020-02-21,XS1577950311,112.712,113.186,113.66
2020-02-21,XS1577952952,113.75,114.0625,114.375
2020-02-21,XS1582346968,109.53,109.7126,109.8952
2020-02-21,XS1586230051,29.625,30.575,31.525
2020-02-21,XS1586230481,30,30.75,31.5
2020-02-21,XS1586385178,103.125,103.38,103.635
2020-02-21,XS1595713782,112.482,112.672,112.862
2020-02-21,XS1595714087,126.7552,126.8886,127.022
2020-02-21,XS1599284111,102.343,102.4833,102.6236
2020-02-21,XS1599284202,108.403,108.6334,108.8638
2020-02-21,XS1619155564,109.52,109.7555,109.991
2020-02-21,XS1620176831,102.6256,102.8916,103.1576
2020-02-21,XS1626530320,81.25,81.53475,81.8195
2020-02-21,XS1626768730,86.626,86.9175,87.209
2020-02-21,XS1631415400,106.5012,106.8195,107.1378
2020-02-21,XS1644429695,102.27858,102.32708,102.37558
2020-02-21,XS1644429935,108.855133,109.015137,109.175133
2020-02-21,XS1662407862,102.397,102.7315,103.066
2020-02-21,XS1675862012,117.25,117.549,117.848
2020-02-21,XS1678623734,103.082,103.3829,103.6838
2020-02-21,XS1694216687,102.9012,103.0756,103.25
2020-02-21,XS1694217495,108.5104,108.7202,108.93
2020-02-21,XS1694218469,120.93,121.205,121.48
2020-02-21,XS1696892295,107.624,107.8138,108.0036
2020-02-21,XS1696899035,122.44,122.7515,123.063
2020-02-21,XS1696908471,101.898,102.0612,102.2244
2020-02-21,XS1706605109,101.386124,101.457123,101.52813
2020-02-21,XS1706605281,105.200455,105.389954,105.579453
2020-02-21,XS1707041262,79.251,79.53575,79.8205
2020-02-21,XS1709535097,120.004,120.3266,120.6492
2020-02-21,XS1713666318,101.410851,101.660851,101.910851
2020-02-21,XS1717011982,104.02,104.3288,104.6376
2020-02-21,XS1717013095,100.714,100.9881,101.2622
2020-02-21,XS1729875598,108.4528,108.7204,108.988
2020-02-21,XS1729876059,103.994,104.3215,104.649
2020-02-21,XS1750113406,102.4332,102.6776,102.922
2020-02-21,XS1750113661,105.63,105.8951,106.1602
2020-02-21,XS1750114396,103,103.375,103.75
2020-02-21,XS1755429732,76.625,76.90975,77.1945
2020-02-21,XS1775617209,105.3676,105.6193,105.871
2020-02-21,XS1775617464,110.008,110.3734,110.7388
2020-02-21,XS1775618439,108.546,108.8631,109.1802
2020-02-21,XS1777972511,104.836,105.125,105.414
2020-02-21,XS1777972941,103.625,103.9425,104.26
2020-02-21,XS1781710543,110.982,111.3285,111.675
2020-02-21,XS1781710626,113.519,113.8471,114.1752
2020-02-21,XS1788513494,105.986458,106.136452,106.286453
2020-02-21,XS1788513734,116.213547,116.463547,116.713547
2020-02-21,XS1790134362,106.57,106.922,107.274
2020-02-21,XS1791326991,110.5,110.8375,111.175
2020-02-21,XS1791937441,109.002,109.176,109.35
2020-02-21,XS1791939066,117.366,117.588,117.81
2020-02-21,XS1791939736,127.904,128.1651,128.4262
2020-02-21,XS1799523276,109.56,109.8,110.04
2020-02-21,XS1802362951,117,117.32,117.64
2020-02-21,XS1806502453,106.2884,106.4406,106.5928
2020-02-21,XS1807174393,116.75,116.9275,117.105
2020-02-21,XS1807174559,136.488,136.641,136.794
2020-02-21,XS1807299331,136.662,136.854,137.046
2020-02-21,XS1807300105,119.14,119.3835,119.627
2020-02-21,XS1816199373,104.25,104.4377,104.6254
2020-02-21,XS1819680288,108.7014,109.0284,109.3554
2020-02-21,XS1819680528,110.095,110.45,110.805
2020-02-21,XS1821416234,105.625,105.8847,106.1444
2020-02-21,XS1821416408,106.0744,106.4122,106.75
2020-02-21,XS1837994794,124.75,125.24,125.73
2020-02-21,XS1843435766,113.6514,114.0007,114.35
2020-02-21,XS1864523300,109.5,109.78,110.06
2020-02-21,XS1881581968,114.25,114.4025,114.555
2020-02-21,XS1891571348,105.498604,105.704605,105.9106
2020-02-21,XS1891574441,112.8228,113.1918,113.5608
2020-02-21,XS1902171757,127,127.3035,127.607
2020-02-21,XS1910826996,113.529,113.7865,114.044
2020-02-21,XS1910827887,114.518,114.8573,115.1966
2020-02-21,XS1929376710,84,84.28475,84.5695
2020-02-21,XS1936302865,115.225,115.4083,115.5916
2020-02-21,XS1936302949,132.8,133.077,133.354
2020-02-21,XS1944412748,107.242,107.554,107.866
2020-02-21,XS1953057061,113.8244,114.1232,114.422
2020-02-21,XS1953057491,116.889,117.2652,117.6414
2020-02-21,XS1959337236,105.89,106.091,106.292
2020-02-21,XS1959337582,114.134,114.317,114.5
2020-02-21,XS1959337749,131.522,131.686,131.85
2020-02-21,XS1968714540,107.0654,107.3527,107.64
2020-02-21,XS1968714623,108.05,108.457,108.864
2020-02-21,XS1969593356,106.936,107.182,107.428
2020-02-21,XS1982112812,102.911125,102.979332,103.047585
2020-02-21,XS1982113208,107.089531,107.173645,107.257835
2020-02-21,XS1982113463,113.833946,114.018295,114.203018
2020-02-21,XS1982116136,116.343094,116.535431,116.728195
2020-02-21,XS1982118264,101.56134,101.590843,101.620361
2020-02-21,XS2057865896,101.55,101.71,101.87
2020-02-21,XS2057865979,103.244,103.424,103.604
2020-02-21,XS2057866191,103.6462,103.8231,104
2020-02-21,XS2058864948,79.5,79.78475,80.0695
2020-02-21,XS2058943734,104.063,104.2815,104.5
2020-02-21,XS2058948451,107.74,108.0265,108.313
2020-02-21,XS2072816114,103.5,103.6759,103.8518
2020-02-21,XS2075921887,101.629,101.8703,102.1116
2020-02-21,XS2075924048,108.0876,108.4188,108.75
2020-02-21,XS2079842642,108.21,108.5425,108.875
2020-02-21,XS2083302419,106.768,107.0615,107.355
2020-02-21,XS2083302500,107.109,107.432,107.755
2020-02-21,XS2084424063,100.5678,100.676262,100.784721
2020-02-21,XS2084424493,101.719864,101.835861,101.951859
2020-02-21,XS2084425110,102.229454,102.455009,102.680565
2020-02-24,RU000A0JWHA4,113.938,114.104,114.27
2020-02-24,RU000A0JXTS9,112.0398,112.2623,112.4848
2020-02-24,RU000A0JXU14,134.3,134.582,134.864
2020-02-24,RU000A0ZYYN4,114.185,114.4655,114.746
2020-02-24,RU000A1006S9,124.0296,124.3076,124.5856
2020-02-24,US035198AD29,104.895,105.24,105.585
2020-02-24,US035198AE02,104.683,105.0915,105.5
2020-02-24,US03846JX212,107.15,107.412,107.674
2020-02-24,US040114GK09,43.901,44.2445,44.588
2020-02-24,US040114GL81,57.001,57.32315,57.6453
2020-02-24,US040114GX20,46.701,46.98575,47.2705
2020-02-24,US040114GY03,42.501,42.8445,43.188
2020-02-24,US040114HF05,44.651,44.93575,45.2205
2020-02-24,US040114HG87,42.501,42.8445,43.188
2020-02-24,US040114HK99,49.651,49.9322,50.2134
2020-02-24,US040114HL72,45.251,45.53575,45.8205
2020-02-24,US040114HN39,42.501,42.8445,43.188
2020-02-24,US040114HP86,47.001,47.2925,47.584
2020-02-24,US040114HQ69,43.251,43.53575,43.8205
2020-02-24,US040114HR43,42.251,42.5945,42.938
2020-02-24,US105756AR10,127.5,127.7915,128.083
2020-02-24,US105756BB58,146.876,147.160751,147.4455
2020-02-24,US105756BK57,137.241,137.5845,137.928
2020-02-24,US105756BR01,121.376,121.7195,122.063
2020-02-24,US105756BU30,101.5,101.7,101.9
2020-02-24,US105756BV13,109.025,109.15,109.275
2020-02-24,US105756BW95,113.626,113.9695,114.313
2020-02-24,US105756BX78,119.804,119.954,120.104
2020-02-24,US105756BY51,124.051,124.3945,124.738
2020-02-24,US105756BZ27,112,112.175,112.35
2020-02-24,US105756CA66,111.051,111.176,111.301
2020-02-24,US105756CB40,109.694,109.944,110.194
2020-02-24,US12482TAA60,104,104.25,104.5
2020-02-24,US168863CE60,118.478,118.8215,119.165
2020-02-24,US168863CF36,108.376,108.5635,108.751
2020-02-24,US168863DL94,112.193,112.393,112.593
2020-02-24,US195325BD67,123.932,124.2235,124.515
2020-02-24,US195325BK01,150.751,151.0945,151.438
2020-02-24,US195325BM66,138.224,138.5675,138.911
2020-02-24,US195325BQ70,106.49,106.615,106.74
2020-02-24,US195325BR53,132.501,132.8445,133.188
2020-02-24,US195325CU73,124.4,124.7435,125.087
2020-02-24,US195325CX13,110.98,111.1675,111.355
2020-02-24,US195325DL65,108.35,108.63475,108.9195
2020-02-24,US195325DP79,114.213,114.497749,114.7825
2020-02-24,US195325DQ52,129.5,129.8435,130.187
2020-02-24,US195325DR36,102.1,102.25,102.4
2020-02-24,US21987BAZ13,102.415047,102.6233,102.832047
2020-02-24,US21987BBA52,103.929,104.211464,104.494972
2020-02-24,US21987BBB36,103.007,103.220749,103.435005
2020-02-24,US221597CP00,104,104.15,104.3
2020-02-24,US25714PED69,102.251,102.401,102.551
2020-02-24,US25714PEE43,103.15,103.4,103.65
2020-02-24,US29135LAF76,104.7318,105.0039,105.276
2020-02-24,US30216JAE55,102.499,102.749,102.999
2020-02-24,US30216KAA07,104.414955,104.626953,104.838951
2020-02-24,US30216KAC62,107.336563,107.594559,107.852562
2020-02-24,US362420AD35,103.975746,104.475746,104.975746
2020-02-24,US37443GAG64,101.651,102.151,102.651
2020-02-24,US37443GAH48,103.02,103.52,104.02
2020-02-24,US445545AF36,173.385,173.8898,174.3946
2020-02-24,US445545AH91,110.125,110.2925,110.46
2020-02-24,US445545AJ57,113.964,114.1482,114.3324
2020-02-24,US445545AL04,113.7952,114.0526,114.31
2020-02-24,US455780CC89,102.622223,102.872223,103.122223
2020-02-24,US455780CD62,107.3808,107.6168,107.8528
2020-02-24,US455780CE46,117.792259,118.13076,118.469261
2020-02-24,US455780CF11,111.707634,111.93663,112.165634
2020-02-24,US455780CH76,117.790268,117.996773,118.20327
2020-02-24,US455780CJ33,136.186371,136.638367,137.090378
2020-02-24,US455780CN45,107.983719,108.393715,108.803719
2020-02-24,US455780CQ75,103.162384,103.412384,103.662384
2020-02-24,US470160AV46,139,139.3435,139.687
2020-02-24,US470160CA80,118.35,118.63475,118.9195
